case:concept:name,trace,start_time,end_time,app_type,duration_hours,has_accepted,has_denied,has_cancelled,is_success,edit_distance,norm_distance,rework_events,trace_len,is_non_success,deviation_band
Application_595631035,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'O_Returned', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'A_Incomplete', 'W_Call incomplete files', 'A_Validating', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'O_Returned', 'O_Accepted', 'A_Pending', 'O_Cancelled', 'O_Cancelled')",2016-06-16 14:27:43.298000+00:00,2016-08-05 14:14:05.749000+00:00,New credit,1199.7729030555556,True,False,False,True,19,0.6129032258064516,6,31,False,very_high
Application_595653145,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'O_Returned', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-12-21 14:11:46.407000+00:00,2016-12-28 12:50:13.519000+00:00,New credit,166.64086444444445,True,False,False,True,4,0.25,2,16,False,medium
Application_595742517,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'O_Returned', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'A_Cancelled', 'O_Cancelled')",2016-08-08 07:25:35.898000+00:00,2016-09-06 15:22:51.550000+00:00,Limit raise,703.9543477777777,True,False,True,False,7,0.4117647058823529,4,17,True,high
Application_595946672,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-07-15 05:47:44.780000+00:00,2016-08-15 06:00:29.003000+00:00,New credit,744.2122841666667,True,False,True,False,6,0.5,0,12,True,high
Application_596024010,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-07-09 21:23:45.271000+00:00,2016-08-11 06:00:58.398000+00:00,New credit,776.6203130555555,True,False,True,False,5,0.4166666666666667,0,11,True,high
Application_596049851,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-09-30 20:27:13.980000+00:00,2016-11-03 07:00:41.201000+00:00,New credit,802.5575613888889,True,False,True,False,6,0.5,0,10,True,high
Application_59605709,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Cancelled', 'O_Sent', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-03-22 21:49:18.874000+00:00,2016-04-22 07:27:29.965000+00:00,New credit,729.6364141666667,True,False,False,True,8,0.4,2,20,False,medium
Application_596144023,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-04-11 08:50:33.771000+00:00,2016-04-25 14:46:57.412000+00:00,New credit,341.9399002777778,True,False,False,True,1,0.07692307692307693,0,13,False,low
Application_59619530,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-02-01 11:24:51.301000+00:00,2016-03-03 07:01:03.632000+00:00,New credit,739.6034252777777,True,False,True,False,4,0.3333333333333333,0,10,True,medium
Application_596200989,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-05-14 07:59:55.011000+00:00,2016-06-19 06:00:27.355000+00:00,New credit,862.0089844444444,True,False,True,False,6,0.5,0,10,True,high
Application_596202365,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'W_Call incomplete files', 'A_Validating', 'O_Accepted', 'A_Pending', 'W_Validate application')",2016-05-02 10:11:39.473000+00:00,2016-05-13 07:06:29.555000+00:00,New credit,260.9139116666667,True,False,False,True,6,0.375,4,16,False,medium
Application_596207787,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-09-14 15:57:19.098000+00:00,2016-09-27 12:53:44.072000+00:00,New credit,308.9402705555555,True,False,False,True,3,0.2,2,15,False,low
Application_59622033,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-12-31 16:43:28.509000+00:00,2017-01-23 07:44:22.568000+00:00,New credit,543.0150163888889,True,False,False,True,5,0.29411764705882354,3,17,False,medium
Application_596261331,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-11-28 12:14:27.397000+00:00,2016-12-12 08:33:46.705000+00:00,New credit,332.32203,True,False,False,True,9,0.47368421052631576,2,19,False,high
Application_596285306,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-04-03 07:42:29.467000+00:00,2016-04-11 11:42:16.293000+00:00,New credit,195.99634055555555,True,False,False,True,1,0.07692307692307693,0,13,False,low
Application_596305914,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'A_Cancelled', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled')",2016-11-02 15:57:22.280000+00:00,2016-12-03 07:00:16.239000+00:00,New credit,735.0483219444444,True,False,True,False,14,0.6363636363636364,0,22,True,very_high
Application_596423205,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-05-10 19:56:59.469000+00:00,2016-05-23 05:40:11.122000+00:00,New credit,297.7199036111111,True,False,False,True,3,0.2,2,15,False,low
Application_596435854,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-10-11 15:53:00.346000+00:00,2016-10-24 06:35:45.468000+00:00,New credit,302.71253388888886,True,False,False,True,2,0.14285714285714285,1,14,False,low
Application_596460742,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Denied', 'O_Refused')",2016-08-22 20:01:00.555000+00:00,2016-09-02 08:02:23.165000+00:00,New credit,252.02294722222223,True,True,False,False,5,0.38461538461538464,0,13,True,medium
Application_59647812,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-09-14 16:43:09.935000+00:00,2016-10-15 06:00:33.662000+00:00,New credit,733.2899241666667,True,False,True,False,4,0.3333333333333333,0,10,True,medium
Application_596539843,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-11-28 15:37:09.594000+00:00,2016-12-05 14:43:49.128000+00:00,Limit raise,167.11098166666667,True,False,False,True,3,0.2,2,15,False,low
Application_596574084,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-10-21 16:22:05.562000+00:00,2016-11-22 06:48:12.272000+00:00,New credit,758.4351972222222,True,False,False,True,2,0.14285714285714285,1,14,False,low
Application_596671911,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-02-22 11:58:51.821000+00:00,2016-03-09 10:44:07.065000+00:00,Limit raise,382.7542344444444,True,False,False,True,0,0.0,0,12,False,low
Application_596686507,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending', 'W_Validate application')",2016-06-13 16:52:51.069000+00:00,2016-06-23 11:18:14.355000+00:00,New credit,234.423135,True,False,False,True,2,0.14285714285714285,1,14,False,low
Application_596689115,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'O_Cancelled', 'O_Cancelled')",2016-08-22 08:24:48.458000+00:00,2016-09-09 09:56:05.195000+00:00,New credit,433.52131583333335,True,False,False,True,13,0.5652173913043478,1,23,False,high
Application_596694536,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-12-25 01:53:47.984000+00:00,2017-01-26 07:00:21.573000+00:00,New credit,773.1093302777779,True,False,True,False,6,0.5,0,10,True,high
Application_596720994,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-07-09 16:10:15.507000+00:00,2016-08-10 14:40:44.612000+00:00,New credit,766.5080847222222,True,False,False,True,5,0.29411764705882354,0,17,False,medium
Application_596749181,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Denied', 'O_Refused')",2016-10-04 15:30:08.115000+00:00,2016-10-18 09:06:23.746000+00:00,New credit,329.60434194444446,True,True,False,False,3,0.23076923076923078,0,13,True,medium
Application_596761305,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-03-11 06:09:22.826000+00:00,2016-04-05 13:21:36.539000+00:00,New credit,607.2038091666667,True,False,False,True,2,0.16666666666666666,0,12,False,low
Application_596813634,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-04-11 17:41:02.713000+00:00,2016-04-13 09:13:58.048000+00:00,New credit,39.54870416666667,True,False,True,False,5,0.4166666666666667,0,11,True,high
Application_596823707,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-12-01 12:49:33.353000+00:00,2017-01-02 07:00:08.290000+00:00,New credit,762.1763713888888,True,False,True,False,6,0.5,0,10,True,high
Application_59682513,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'O_Returned', 'A_Validating', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Accepted', 'A_Pending', 'O_Cancelled', 'O_Cancelled')",2016-09-28 14:10:47.004000+00:00,2016-10-24 06:45:12.251000+00:00,New credit,616.5736797222222,True,False,False,True,20,0.6666666666666666,5,30,False,very_high
Application_596871253,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-08-07 12:16:07.326000+00:00,2016-08-12 11:01:10.731000+00:00,New credit,118.75094583333335,True,False,False,True,6,0.35294117647058826,1,17,False,medium
Application_596911896,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-02-16 09:22:21.144000+00:00,2016-03-19 07:09:11.877000+00:00,New credit,765.7807591666667,True,False,True,False,5,0.4166666666666667,0,11,True,high
Application_597031362,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-01-22 09:07:42.627000+00:00,2016-02-23 07:00:45.487000+00:00,Limit raise,765.8841277777777,True,False,True,False,4,0.3333333333333333,0,10,True,medium
Application_597053023,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'W_Validate application')",2016-01-13 13:59:50.246000+00:00,2016-01-20 15:18:52.194000+00:00,Limit raise,169.31720777777778,True,False,False,True,7,0.3684210526315789,5,19,False,medium
Application_597065437,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-10-31 17:05:22.488000+00:00,2016-11-22 06:40:27.936000+00:00,New credit,517.5848466666666,True,False,False,True,5,0.3333333333333333,2,15,False,medium
Application_597073052,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Accepted', 'A_Pending', 'O_Cancelled', 'O_Cancelled')",2016-11-04 13:09:46.383000+00:00,2016-11-23 10:02:29.914000+00:00,New credit,452.8787586111111,True,False,False,True,15,0.5555555555555556,4,27,False,high
Application_597076666,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-07-01 21:56:32.570000+00:00,2016-08-07 06:00:16.195000+00:00,New credit,872.0621180555555,True,False,True,False,5,0.4166666666666667,0,11,True,high
Application_597160934,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'A_Denied', 'O_Refused', 'W_Validate application')",2016-01-08 10:51:50.180000+00:00,2016-02-23 11:52:03.251000+00:00,New credit,1105.0036308333333,True,True,False,False,9,0.5294117647058824,3,17,True,high
Application_59724445,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-03-26 22:21:33.075000+00:00,2016-04-29 06:00:34.592000+00:00,New credit,799.6504213888888,True,False,True,False,7,0.5833333333333334,0,11,True,high
Application_597372127,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Cancelled', 'O_Cancelled', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Cancelled', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Cancelled', 'O_Cancelled', 'O_Cancelled')",2016-10-18 16:54:37.318000+00:00,2016-11-19 07:00:18.405000+00:00,New credit,758.0947463888889,True,False,True,False,17,0.68,0,25,True,very_high
Application_597453957,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Cancelled', 'O_Cancelled', 'O_Cancelled')",2016-05-15 13:24:08.181000+00:00,2016-06-01 12:06:34.117000+00:00,New credit,406.7072044444444,True,False,True,False,7,0.4666666666666667,0,15,True,high
Application_597486380,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-10-31 16:55:10.401000+00:00,2016-12-02 07:00:31.995000+00:00,New credit,758.0893316666667,True,False,True,False,6,0.5,0,10,True,high
Application_597522926,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-10-22 13:18:41.381000+00:00,2016-10-31 09:57:06.840000+00:00,New credit,212.64040527777777,True,False,False,True,0,0.0,0,12,False,low
