dataset,global_trace_index,case_id,application_type,case_start_time,case_start_year_week,case_end_time,duration_hours,retained_event_count,distinct_activity_count
BPI Challenge 2017,24066,Application_364773944,New credit,2016-10-06T19:02:13.468000+00:00,2016-W40,2016-10-14T11:22:35.444000+00:00,184.3394,18,15
BPI Challenge 2017,24067,Application_1275483894,New credit,2016-10-06T19:02:25.503000+00:00,2016-W40,2016-11-07T07:00:18.985000+00:00,755.9649,15,11
BPI Challenge 2017,24068,Application_1994051200,New credit,2016-10-06T19:24:06.006000+00:00,2016-W40,2016-10-13T11:12:30.428000+00:00,159.8068,13,13
BPI Challenge 2017,24069,Application_400792658,New credit,2016-10-06T19:24:11.776000+00:00,2016-W40,2016-10-13T14:27:08.674000+00:00,163.0491,15,14
BPI Challenge 2017,24070,Application_1099493178,New credit,2016-10-06T19:27:05.667000+00:00,2016-W40,2016-11-07T07:00:17.659000+00:00,755.5533,11,11
BPI Challenge 2017,24071,Application_1601395766,New credit,2016-10-06T19:32:46.249000+00:00,2016-W40,2016-11-07T07:00:15.935000+00:00,755.4582,11,11
BPI Challenge 2017,24072,Application_1791210166,New credit,2016-10-06T19:35:21.552000+00:00,2016-W40,2016-11-07T07:00:16.519000+00:00,755.4153,14,10
BPI Challenge 2017,24073,Application_1082188204,New credit,2016-10-06T19:55:24.675000+00:00,2016-W40,2016-11-01T09:04:45.845000+00:00,613.1559,16,14
BPI Challenge 2017,24074,Application_1597023499,New credit,2016-10-06T20:40:34.567000+00:00,2016-W40,2016-10-31T13:57:15.879000+00:00,593.2781,18,14
BPI Challenge 2017,24075,Application_1138441532,New credit,2016-10-06T20:53:58.508000+00:00,2016-W40,2016-11-04T07:17:59.247000+00:00,682.4002,18,15
BPI Challenge 2017,24076,Application_1782290741,New credit,2016-10-06T21:34:41.458000+00:00,2016-W40,2016-10-07T15:45:13.045000+00:00,18.1754,15,11
BPI Challenge 2017,24077,Application_1273932392,New credit,2016-10-06T22:11:34.738000+00:00,2016-W40,2016-10-17T13:49:18.617000+00:00,255.6289,15,14
BPI Challenge 2017,24078,Application_918963277,New credit,2016-10-06T22:26:06.492000+00:00,2016-W40,2016-11-07T07:00:10.230000+00:00,752.5677,15,11
BPI Challenge 2017,24079,Application_1141800606,New credit,2016-10-06T22:30:17.127000+00:00,2016-W40,2016-11-08T14:13:02.058000+00:00,783.7125,13,13
BPI Challenge 2017,24080,Application_1567410642,New credit,2016-10-06T22:56:11.590000+00:00,2016-W40,2016-10-20T09:35:35.972000+00:00,322.6568,18,14
BPI Challenge 2017,24081,Application_1790721805,New credit,2016-10-06T23:42:38.316000+00:00,2016-W40,2016-11-10T07:00:06.644000+00:00,823.2912,10,10
BPI Challenge 2017,24082,Application_281838380,New credit,2016-10-07T00:02:47.016000+00:00,2016-W40,2016-11-10T07:00:07.987000+00:00,822.9558,10,10
BPI Challenge 2017,24083,Application_355701690,New credit,2016-10-07T03:06:50.360000+00:00,2016-W40,2016-11-13T07:00:48.744000+00:00,891.8996,10,10
BPI Challenge 2017,24084,Application_283094751,New credit,2016-10-07T06:27:07.768000+00:00,2016-W40,2016-10-14T12:59:33.022000+00:00,174.5403,16,15
BPI Challenge 2017,24085,Application_152108853,New credit,2016-10-07T07:08:29.591000+00:00,2016-W40,2016-10-31T11:09:24.233000+00:00,580.0152,24,16
BPI Challenge 2017,24086,Application_158907794,Limit raise,2016-10-07T07:10:55.213000+00:00,2016-W40,2016-10-14T13:41:08.716000+00:00,174.5038,12,12
BPI Challenge 2017,24087,Application_207612102,New credit,2016-10-07T07:11:27.361000+00:00,2016-W40,2016-10-28T08:52:46.031000+00:00,505.6885,14,13
BPI Challenge 2017,24088,Application_489972645,New credit,2016-10-07T07:12:50.244000+00:00,2016-W40,2016-11-07T07:00:33.321000+00:00,743.7953,10,10
BPI Challenge 2017,24089,Application_1416337672,New credit,2016-10-07T07:24:00.722000+00:00,2016-W40,2016-10-07T13:37:38.963000+00:00,6.2273,8,8
BPI Challenge 2017,24090,Application_1226811227,New credit,2016-10-07T07:28:00.141000+00:00,2016-W40,2016-10-24T05:40:39.004000+00:00,406.2108,21,15
BPI Challenge 2017,24091,Application_852183469,New credit,2016-10-07T07:28:48.102000+00:00,2016-W40,2016-11-07T07:00:34.500000+00:00,743.5296,10,10
BPI Challenge 2017,24092,Application_1076592180,New credit,2016-10-07T07:54:54.582000+00:00,2016-W40,2016-11-14T10:04:27.700000+00:00,914.1592,17,14
BPI Challenge 2017,24093,Application_718602557,New credit,2016-10-07T07:59:13.850000+00:00,2016-W40,2016-11-08T07:00:18.304000+00:00,767.0179,11,11
BPI Challenge 2017,24094,Application_1506495475,New credit,2016-10-07T08:01:27.365000+00:00,2016-W40,2016-10-20T09:29:35.261000+00:00,313.4689,20,15
BPI Challenge 2017,24095,Application_473724297,Limit raise,2016-10-07T08:02:41.951000+00:00,2016-W40,2016-10-13T08:57:29.170000+00:00,144.9131,15,14
BPI Challenge 2017,24096,Application_852820937,Limit raise,2016-10-07T08:04:33.044000+00:00,2016-W40,2016-10-14T12:15:40.663000+00:00,172.1854,13,13
BPI Challenge 2017,24097,Application_536638211,Limit raise,2016-10-07T08:05:41.722000+00:00,2016-W40,2016-11-02T11:10:24.146000+00:00,627.0785,15,13
BPI Challenge 2017,24098,Application_1410406047,Limit raise,2016-10-07T08:11:16.318000+00:00,2016-W40,2016-10-24T09:34:35.910000+00:00,409.3888,14,13
BPI Challenge 2017,24099,Application_622543878,Limit raise,2016-10-07T08:12:42.673000+00:00,2016-W40,2016-11-14T12:52:39.495000+00:00,916.6658,11,11
BPI Challenge 2017,24100,Application_1936786242,New credit,2016-10-07T08:24:47.485000+00:00,2016-W40,2016-10-24T13:38:09.554000+00:00,413.2228,19,15
BPI Challenge 2017,24101,Application_1570331344,New credit,2016-10-07T08:25:00.875000+00:00,2016-W40,2016-11-12T07:00:45.373000+00:00,862.5957,11,11
BPI Challenge 2017,24102,Application_1928577170,New credit,2016-10-07T08:31:18.252000+00:00,2016-W40,2016-11-02T11:33:45.361000+00:00,627.0409,22,15
BPI Challenge 2017,24103,Application_576195649,New credit,2016-10-07T08:49:50.636000+00:00,2016-W40,2016-10-20T08:17:42.870000+00:00,311.4645,10,10
BPI Challenge 2017,24104,Application_1550854529,New credit,2016-10-07T08:53:32.003000+00:00,2016-W40,2016-10-18T05:54:40.810000+00:00,261.0191,15,11
BPI Challenge 2017,24105,Application_1572358495,Limit raise,2016-10-07T08:53:56.362000+00:00,2016-W40,2016-10-13T09:12:34.360000+00:00,144.3106,14,13
BPI Challenge 2017,24106,Application_1550148814,Limit raise,2016-10-07T08:55:17.895000+00:00,2016-W40,2016-10-18T12:07:19.844000+00:00,267.2005,13,13
BPI Challenge 2017,24107,Application_1102024188,Limit raise,2016-10-07T08:55:51.939000+00:00,2016-W40,2016-10-19T15:53:37.289000+00:00,294.9626,15,12
BPI Challenge 2017,24108,Application_1931739679,New credit,2016-10-07T09:02:25.771000+00:00,2016-W40,2016-11-08T07:00:09.266000+00:00,765.9621,11,11
BPI Challenge 2017,24109,Application_282312422,New credit,2016-10-07T09:02:39.799000+00:00,2016-W40,2016-10-24T05:54:04.794000+00:00,404.8569,16,14
BPI Challenge 2017,24110,Application_1655641907,New credit,2016-10-07T09:06:44.846000+00:00,2016-W40,2016-12-02T09:12:22.788000+00:00,1344.0939,16,12
BPI Challenge 2017,24111,Application_384835333,New credit,2016-10-07T09:19:52.250000+00:00,2016-W40,2016-11-29T10:29:19.885000+00:00,1273.1577,19,14
BPI Challenge 2017,24112,Application_107990461,New credit,2016-10-07T09:31:16.476000+00:00,2016-W40,2016-10-20T14:55:54.838000+00:00,317.4107,10,10
BPI Challenge 2017,24113,Application_1758466018,New credit,2016-10-07T09:31:17.916000+00:00,2016-W40,2016-11-07T07:00:24.811000+00:00,741.4852,11,11
BPI Challenge 2017,24114,Application_299628516,New credit,2016-10-07T09:39:30.073000+00:00,2016-W40,2016-10-27T12:56:23.004000+00:00,483.2814,14,13
BPI Challenge 2017,24115,Application_255326627,New credit,2016-10-07T09:43:02.997000+00:00,2016-W40,2016-10-19T05:58:34.550000+00:00,284.2588,14,14
BPI Challenge 2017,24116,Application_2131294819,New credit,2016-10-07T09:44:08.127000+00:00,2016-W40,2016-10-24T08:01:36.316000+00:00,406.2912,12,12
BPI Challenge 2017,24117,Application_1503602511,New credit,2016-10-07T09:49:39.390000+00:00,2016-W40,2016-11-10T07:00:25.426000+00:00,813.1795,14,10
BPI Challenge 2017,24118,Application_1403759473,New credit,2016-10-07T09:52:36.905000+00:00,2016-W40,2016-10-14T09:09:32.939000+00:00,167.2822,14,13
BPI Challenge 2017,24119,Application_1087895834,New credit,2016-10-07T09:55:48.793000+00:00,2016-W40,2016-11-10T07:00:24.885000+00:00,813.0767,11,11
BPI Challenge 2017,24120,Application_334306771,New credit,2016-10-07T10:04:32.443000+00:00,2016-W40,2016-10-25T10:36:52.048000+00:00,432.5388,22,15
BPI Challenge 2017,24121,Application_713701547,New credit,2016-10-07T10:09:44.435000+00:00,2016-W40,2016-10-19T17:48:54.674000+00:00,295.6528,23,12
BPI Challenge 2017,24122,Application_1417474847,New credit,2016-10-07T10:12:53.171000+00:00,2016-W40,2016-10-12T14:37:57.189000+00:00,124.4178,11,11
BPI Challenge 2017,24123,Application_1796529138,New credit,2016-10-07T10:17:51.424000+00:00,2016-W40,2016-10-31T15:25:23.439000+00:00,581.1256,14,14
BPI Challenge 2017,24124,Application_1382009065,New credit,2016-10-07T10:28:48.845000+00:00,2016-W40,2016-11-10T07:00:25.987000+00:00,812.527,11,11
BPI Challenge 2017,24125,Application_33235604,New credit,2016-10-07T10:38:59.476000+00:00,2016-W40,2016-10-24T06:30:35.692000+00:00,403.8601,13,13
BPI Challenge 2017,24126,Application_1541647337,New credit,2016-10-07T10:51:51.572000+00:00,2016-W40,2016-11-07T07:00:18.228000+00:00,740.1407,10,10
BPI Challenge 2017,24127,Application_2059632280,New credit,2016-10-07T10:58:00.700000+00:00,2016-W40,2016-11-10T07:00:17.891000+00:00,812.0381,10,10
BPI Challenge 2017,24128,Application_1535977137,New credit,2016-10-07T11:04:04.031000+00:00,2016-W40,2016-10-24T06:19:59.230000+00:00,403.2653,13,13
BPI Challenge 2017,24129,Application_748388031,New credit,2016-10-07T11:04:39.822000+00:00,2016-W40,2016-10-18T08:00:21.164000+00:00,260.9282,15,15
BPI Challenge 2017,24130,Application_1180717049,New credit,2016-10-07T11:05:18.605000+00:00,2016-W40,2016-10-18T11:18:09.297000+00:00,264.2141,14,14
BPI Challenge 2017,24131,Application_1610815787,New credit,2016-10-07T11:10:27.393000+00:00,2016-W40,2016-10-21T07:35:50.933000+00:00,332.4232,22,14
BPI Challenge 2017,24132,Application_609719509,New credit,2016-10-07T11:14:50.864000+00:00,2016-W40,2016-11-07T07:00:20.135000+00:00,739.7581,10,10
BPI Challenge 2017,24133,Application_1397321296,New credit,2016-10-07T11:21:08.690000+00:00,2016-W40,2016-11-10T07:00:22.507000+00:00,811.6538,15,11
BPI Challenge 2017,24134,Application_1826872953,New credit,2016-10-07T11:30:44.216000+00:00,2016-W40,2016-10-21T12:08:20.362000+00:00,336.6267,13,13
BPI Challenge 2017,24135,Application_589032876,New credit,2016-10-07T11:31:20.720000+00:00,2016-W40,2016-10-24T06:23:41.263000+00:00,402.8724,17,15
BPI Challenge 2017,24136,Application_1308071555,New credit,2016-10-07T11:42:07.442000+00:00,2016-W40,2016-10-19T07:39:50.502000+00:00,283.962,17,14
BPI Challenge 2017,24137,Application_1953215776,New credit,2016-10-07T11:47:07.864000+00:00,2016-W40,2016-11-15T07:00:13.726000+00:00,931.2183,27,12
BPI Challenge 2017,24138,Application_225586063,New credit,2016-10-07T11:53:47.918000+00:00,2016-W40,2016-11-10T07:00:16.245000+00:00,811.1079,10,10
BPI Challenge 2017,24139,Application_659749681,New credit,2016-10-07T11:54:33.977000+00:00,2016-W40,2016-10-26T09:23:03.724000+00:00,453.4749,18,15
BPI Challenge 2017,24140,Application_1663925804,New credit,2016-10-07T12:05:51.553000+00:00,2016-W40,2016-11-07T09:03:25.593000+00:00,740.9595,16,15
BPI Challenge 2017,24141,Application_1347988922,New credit,2016-10-07T12:10:16.524000+00:00,2016-W40,2016-11-03T19:15:48.619000+00:00,655.0922,20,15
BPI Challenge 2017,24142,Application_964309178,New credit,2016-10-07T12:10:53.422000+00:00,2016-W40,2016-11-14T07:00:12.503000+00:00,906.822,10,10
BPI Challenge 2017,24143,Application_783154443,New credit,2016-10-07T12:14:57.319000+00:00,2016-W40,2016-10-19T14:54:17.881000+00:00,290.6557,22,15
BPI Challenge 2017,24144,Application_694226567,New credit,2016-10-07T12:21:04.736000+00:00,2016-W40,2016-10-14T12:41:15.447000+00:00,168.3363,15,11
BPI Challenge 2017,24145,Application_1515604872,New credit,2016-10-07T12:24:13.265000+00:00,2016-W40,2016-11-10T07:00:09.121000+00:00,810.5988,14,10
BPI Challenge 2017,24146,Application_693955071,New credit,2016-10-07T12:27:35.567000+00:00,2016-W40,2016-11-03T12:14:41.400000+00:00,647.785,19,15
BPI Challenge 2017,24147,Application_884271564,New credit,2016-10-07T12:29:39.936000+00:00,2016-W40,2016-11-01T13:28:53.795000+00:00,600.9872,17,14
BPI Challenge 2017,24148,Application_505138130,New credit,2016-10-07T12:37:19.788000+00:00,2016-W40,2016-11-08T07:00:09.971000+00:00,762.3806,11,11
BPI Challenge 2017,24149,Application_1814903531,New credit,2016-10-07T12:44:02.025000+00:00,2016-W40,2016-10-24T06:06:38.237000+00:00,401.3767,13,13
BPI Challenge 2017,24150,Application_1625258206,New credit,2016-10-07T12:49:23.900000+00:00,2016-W40,2016-10-24T06:32:56.602000+00:00,401.7258,16,14
BPI Challenge 2017,24151,Application_1905372994,New credit,2016-10-07T12:50:23.080000+00:00,2016-W40,2016-11-08T07:00:23.350000+00:00,762.1667,10,10
BPI Challenge 2017,24152,Application_987537520,New credit,2016-10-07T12:53:42.918000+00:00,2016-W40,2016-10-24T06:32:05.171000+00:00,401.6395,14,14
BPI Challenge 2017,24153,Application_890963278,New credit,2016-10-07T12:53:47.343000+00:00,2016-W40,2016-11-07T07:00:38.704000+00:00,738.1143,14,10
BPI Challenge 2017,24154,Application_1492609631,New credit,2016-10-07T12:57:56.245000+00:00,2016-W40,2016-11-07T07:00:35.622000+00:00,738.0443,10,10
BPI Challenge 2017,24155,Application_1277664600,New credit,2016-10-07T12:58:09.154000+00:00,2016-W40,2016-10-24T07:06:33.995000+00:00,402.1402,14,14
BPI Challenge 2017,24156,Application_2103188157,New credit,2016-10-07T13:05:29.465000+00:00,2016-W40,2016-10-24T07:33:19.436000+00:00,402.4639,19,15
BPI Challenge 2017,24157,Application_1977118354,New credit,2016-10-07T13:11:20.123000+00:00,2016-W40,2016-10-24T14:47:57.623000+00:00,409.6104,17,14
BPI Challenge 2017,24158,Application_2081468177,New credit,2016-10-07T13:19:36.928000+00:00,2016-W40,2016-10-19T10:09:13.956000+00:00,284.827,12,12
BPI Challenge 2017,24159,Application_1394896717,New credit,2016-10-07T13:30:18.365000+00:00,2016-W40,2016-10-10T14:18:46.621000+00:00,72.8078,13,13
BPI Challenge 2017,24160,Application_1667989141,New credit,2016-10-07T13:43:13.371000+00:00,2016-W40,2017-01-19T15:37:33.087000+00:00,2497.9055,26,15
BPI Challenge 2017,24161,Application_1845996368,New credit,2016-10-07T13:47:10.792000+00:00,2016-W40,2016-10-26T08:06:17.332000+00:00,450.3185,17,16
BPI Challenge 2017,24162,Application_2141629750,New credit,2016-10-07T13:47:43.320000+00:00,2016-W40,2016-10-24T11:23:21.435000+00:00,405.5939,17,14
BPI Challenge 2017,24163,Application_254346617,New credit,2016-10-07T13:50:11.559000+00:00,2016-W40,2016-10-14T06:12:11.699000+00:00,160.3667,13,13
BPI Challenge 2017,24164,Application_19624742,Limit raise,2016-10-07T13:50:33.333000+00:00,2016-W40,2016-10-12T14:15:14.320000+00:00,120.4114,14,14
BPI Challenge 2017,24165,Application_369317657,New credit,2016-10-07T13:52:19.636000+00:00,2016-W40,2016-10-24T05:38:22.353000+00:00,399.7674,21,15
BPI Challenge 2017,24166,Application_1018276550,New credit,2016-10-07T13:59:24.077000+00:00,2016-W40,2016-11-07T07:00:33.857000+00:00,737.0194,10,10
BPI Challenge 2017,24167,Application_24255044,New credit,2016-10-07T14:00:47.322000+00:00,2016-W40,2016-10-24T07:18:51.603000+00:00,401.3012,13,13
BPI Challenge 2017,24168,Application_1702755069,Limit raise,2016-10-07T14:12:09.316000+00:00,2016-W40,2016-10-25T08:21:35.736000+00:00,426.1573,20,15
BPI Challenge 2017,24169,Application_1041438098,New credit,2016-10-07T14:41:55.721000+00:00,2016-W40,2016-11-14T18:35:05.513000+00:00,915.8861,13,13
BPI Challenge 2017,24170,Application_1457441196,New credit,2016-10-07T14:50:02.439000+00:00,2016-W40,2016-10-25T08:46:48.334000+00:00,425.9461,25,15
BPI Challenge 2017,24171,Application_1141437569,New credit,2016-10-07T14:52:59.644000+00:00,2016-W40,2016-11-01T06:52:25.531000+00:00,591.9905,21,15
BPI Challenge 2017,24172,Application_2089315207,New credit,2016-10-07T14:55:51.106000+00:00,2016-W40,2016-11-08T07:00:15.984000+00:00,760.0736,14,10
BPI Challenge 2017,24173,Application_1104110439,New credit,2016-10-07T15:09:36.275000+00:00,2016-W40,2016-11-10T07:00:33.229000+00:00,807.8492,11,11
BPI Challenge 2017,24174,Application_330499966,New credit,2016-10-07T15:29:04.289000+00:00,2016-W40,2016-10-19T08:51:40+00:00,281.3766,15,14
BPI Challenge 2017,24175,Application_1767149478,New credit,2016-10-07T15:55:24.741000+00:00,2016-W40,2016-10-24T07:00:38.359000+00:00,399.0871,17,14
BPI Challenge 2017,24176,Application_1033306842,New credit,2016-10-07T16:06:19.831000+00:00,2016-W40,2016-11-07T07:00:25.997000+00:00,734.9017,22,10
BPI Challenge 2017,24177,Application_1509292111,New credit,2016-10-07T16:13:31.386000+00:00,2016-W40,2016-11-07T07:00:27.326000+00:00,734.7822,10,10
BPI Challenge 2017,24178,Application_721327732,New credit,2016-10-07T16:20:52.964000+00:00,2016-W40,2016-10-20T15:58:36.640000+00:00,311.6288,12,12
BPI Challenge 2017,24179,Application_1121950795,New credit,2016-10-07T16:28:03.378000+00:00,2016-W40,2016-10-24T06:09:25.292000+00:00,397.6894,16,14
BPI Challenge 2017,24180,Application_2101685927,New credit,2016-10-07T16:29:59.160000+00:00,2016-W40,2016-10-19T06:38:28.703000+00:00,278.1415,13,13
BPI Challenge 2017,24181,Application_291332257,New credit,2016-10-07T16:32:06.167000+00:00,2016-W40,2016-11-15T10:11:37.617000+00:00,929.6587,14,14
BPI Challenge 2017,24182,Application_2084774321,New credit,2016-10-07T16:40:03.706000+00:00,2016-W40,2016-11-11T07:00:32.394000+00:00,830.3413,14,10
BPI Challenge 2017,24183,Application_303866233,New credit,2016-10-07T16:54:10.121000+00:00,2016-W40,2016-11-22T07:24:48.022000+00:00,1094.5105,14,14
BPI Challenge 2017,24184,Application_2140045431,New credit,2016-10-07T18:17:47.630000+00:00,2016-W40,2016-12-05T13:24:29.812000+00:00,1411.1117,21,15
BPI Challenge 2017,24185,Application_753230285,New credit,2016-10-07T19:13:48.833000+00:00,2016-W40,2016-10-20T07:23:52.424000+00:00,300.1677,20,16
BPI Challenge 2017,24186,Application_1734771669,New credit,2016-10-07T19:15:50.268000+00:00,2016-W40,2016-11-04T08:16:43.374000+00:00,661.0148,23,16
BPI Challenge 2017,24187,Application_2046501407,New credit,2016-10-07T19:36:38.567000+00:00,2016-W40,2016-11-10T07:00:28.499000+00:00,803.3972,11,11
BPI Challenge 2017,24188,Application_1923940561,New credit,2016-10-07T19:45:43.965000+00:00,2016-W40,2016-10-24T05:39:20.960000+00:00,393.8936,15,15
BPI Challenge 2017,24189,Application_796051396,New credit,2016-10-07T19:59:31.601000+00:00,2016-W40,2016-10-31T08:49:37.006000+00:00,564.8348,20,16
BPI Challenge 2017,24190,Application_580728285,New credit,2016-10-07T20:02:05.302000+00:00,2016-W40,2016-10-24T06:36:38.196000+00:00,394.5758,14,14
BPI Challenge 2017,24191,Application_972570563,New credit,2016-10-07T20:15:25.724000+00:00,2016-W40,2016-10-25T13:41:01.086000+00:00,425.4265,20,15
BPI Challenge 2017,24192,Application_939576930,New credit,2016-10-07T20:32:06.099000+00:00,2016-W40,2016-10-25T07:54:26.385000+00:00,419.3723,20,16
BPI Challenge 2017,24193,Application_1295911338,New credit,2016-10-07T20:33:25.748000+00:00,2016-W40,2016-11-10T07:00:37.161000+00:00,802.4532,11,11
BPI Challenge 2017,24194,Application_28930757,New credit,2016-10-07T21:38:47.476000+00:00,2016-W40,2016-11-10T07:00:39.851000+00:00,801.3645,15,11
BPI Challenge 2017,24195,Application_295260103,New credit,2016-10-07T21:42:32.215000+00:00,2016-W40,2016-10-19T05:18:27.024000+00:00,271.5986,17,16
BPI Challenge 2017,24196,Application_282114630,New credit,2016-10-08T00:20:04.880000+00:00,2016-W40,2016-11-08T07:00:25.365000+00:00,750.6724,10,10
